Round 3,Men's Metro 2 South - 2023,30/04/2023,Elwood,ELW,12:30,Glen Eira Hockey Club,Casey Hockey Club,
Round 3,Men's Metro 2 Central - 2023,30/04/2023,Elwood,ELW,14:00,Maccabi Hockey Club,Melbourne University Hockey Club 2,
Round 3,Women's Metro 1 South - 2023,30/04/2023,Elwood,ELW,15:30,Maccabi Hockey Club,Monash University Hockey Club,
Round 3,Men's Pennant E South East - 2023,30/04/2023,Hawthorn Malvern Hockey Centre,H-1,12:30,Hawthorn Hockey Club,KBH Brumbies Hockey Club,
Round 3,Women's Pennant E South East - 2023,30/04/2023,Hawthorn Malvern Hockey Centre,H-1,14:00,Hawthorn Hockey Club,Greater Dandenong Warriors Hockey Club,
Round 3,Women's Pennant D East - 2023,30/04/2023,Hawthorn Malvern Hockey Centre,H-1,15:30,Hawthorn Hockey Club,Monash University Hockey Club,
Round 3,Men's Metro 2 Central - 2023,30/04/2023,Hawthorn Malvern Hockey Centre,H-2,12:30,Old Carey Hockey Club 2,Melbourne Razorbacks Hockey Club,
Round 3,Men's Metro 2 East - 2023,30/04/2023,Hawthorn Malvern Hockey Centre,H-2,14:00,Old East Malvern Hockey Club,Knox Hockey Club,
Round 3,Men's Metro 1 - 2023,30/04/2023,Hawthorn Malvern Hockey Centre,H-2,15:30,Hawthorn Hockey Club,MCC Hockey Section,
Round 3,Women's Pennant B - 2023,30/04/2023,Hedley Hull Field,HHF,12:30,Waverley Hockey Club,MCC Hockey Section,
Round 3,Men's Pennant B - 2023,30/04/2023,Hedley Hull Field,HHF,14:00,Waverley Hockey Club,MCC Hockey Section,
Round 3,Men's Pennant C - 2023,30/04/2023,Hedley Hull Field,HHF,15:30,Waverley Hockey Club,Greensborough Hockey Club,
Round 3,Men's Metro 2 East - 2023,30/04/2023,Hedley Hull Field,HHF,17:00,Waverley Hockey Club,Toorak East Malvern Hockey Club,
Round 3,Men's Metro 2 East - 2023,30/04/2023,Koonung Secondary College,KNG,14:00,Camberwell Hockey Club,Croydon Ranges Hockey Club,
Round 3,Women's Pennant D East - 2023,30/04/2023,Melbourne High School,MHS,12:30,MCC Hockey Section,Waverley Hockey Club,
Round 3,Women's Metro 1 East - 2023,30/04/2023,Melbourne High School,MHS,14:00,Melbourne High School Old Boys Hockey Club,Old Xaverians Hockey Club,
Round 3,Men's Metro 1 - 2023,30/04/2023,Melbourne High School,MHS,15:30,Melbourne High School Old Boys Hockey Club,Old Xaverians Hockey Club,
Round 3,Men's Metro 2 Central - 2023,30/04/2023,Melbourne Sports Centres Parkville,P-1,12:00,Melbourne University Hockey Club 1,Old Melburnians Hockey Club,
Round 3,Women's Pennant E North West - 2023,30/04/2023,Melbourne Sports Centres Parkville,P-1,13:30,Melbourne University Hockey Club,Footscray Hockey Club,
Round 3,Women's Metro 1 South - 2023,30/04/2023,Mentone Grammar Playing Fields,MNT,11:00,Mentone Hockey Club,Frankston Hockey Club,
Round 3,Men's Pennant D South East - 2023,30/04/2023,Mentone Grammar Playing Fields,MNT,12:30,Mentone Hockey Club,KBH Brumbies Hockey Club,
Round 3,Men's Pennant B - 2023,30/04/2023,Mentone Grammar Playing Fields,MNT,14:00,Mentone Hockey Club,KBH Brumbies Hockey Club,
Round 3,Women's Pennant A - 2023,30/04/2023,Mentone Grammar Playing Fields,MNT,15:30,Mentone Hockey Club,Melbourne University Hockey Club,
Round 3,Women's Pennant B - 2023,30/04/2023,Mentone Grammar Playing Fields,MNT,17:00,Mentone Hockey Club,Melbourne University Hockey Club,
Round 3,Men's Pennant D North West - 2023,30/04/2023,PEGS Sporting Fields,PSF1,12:30,PEGS Hockey Club,MCC Hockey Section,
Round 3,Men's Pennant E North West - 2023,30/04/2023,PEGS Sporting Fields,PSF1,14:00,PEGS Hockey Club,Hume Hockey Club,
Round 3,Men's Pennant C - 2023,30/04/2023,PEGS Sporting Fields,PSF2,15:30,PEGS Hockey Club,Toorak East Malvern Hockey Club,
Round 3,Men's Metro 2 South - 2023,30/04/2023,Peninsula Hockey Centre,PHC,12:30,Mornington/Cerberus,OHA Hockey Club,
Round 3,Men's Pennant E South East - 2023,30/04/2023,Peninsula Hockey Centre,PHC,14:00,Mornington Peninsula Hockey Club,Toorak East Malvern Hockey Club,
Round 3,Women's Pennant C - 2023,30/04/2023,Peninsula Hockey Centre,PHC,15:30,Mornington Peninsula Hockey Club,Southern United Hockey Club,
Round 3,Women's Metro 1 South - 2023,30/04/2023,Peninsula Hockey Centre,PHC,17:00,Mornington Peninsula Hockey Club,Powerhouse & St Kilda Hockey Club,
Round 3,Women's Metro 1 South - 2023,30/04/2023,Southern United Hockey Club,MBN,11:00,Southern United Hockey Club,Casey Hockey Club,
Round 3,GAME Clothing Women's Premier League Reserves - 2023,30/04/2023,Southern United Hockey Club,MBN,12:30,Southern United Hockey Club,Toorak East Malvern Hockey Club,
Round 3,GAME Clothing Women's Premier League - 2023,30/04/2023,Southern United Hockey Club,MBN,14:00,Southern United Hockey Club,Toorak East Malvern Hockey Club,
Round 3,GAME Clothing Men's Premier League - 2023,30/04/2023,Southern United Hockey Club,MBN,15:30,Southern United Hockey Club,Toorak East Malvern Hockey Club,
Round 3,GAME Clothing Men's Premier League Reserves - 2023,30/04/2023,Southern United Hockey Club,MBN,17:00,Southern United Hockey Club,Toorak East Malvern Hockey Club,
Round 4,Men's Vic League 2 Reserves - 2023,06/05/2023,Albert Park,APK,12:30,Powerhouse & St Kilda Hockey Club,St Bede's Hockey Club,
Round 4,Men's Vic League 2 - 2023,06/05/2023,Albert Park,APK,14:00,Powerhouse & St Kilda Hockey Club,St Bede's Hockey Club,
Round 4,Women's Pennant C - 2023,06/05/2023,Albert Park,APK,15:30,Powerhouse & St Kilda Hockey Club,KBH Brumbies Hockey Club,
Round 4,Women's Metro 1 South - 2023,06/05/2023,Albert Park,APK,17:00,Powerhouse & St Kilda Hockey Club,Mentone Hockey Club,
Round 4,GAME Clothing Women's Premier League Reserves - 2023,06/05/2023,Altona Hockey Club,ALT,12:30,Altona Hockey Club,Greensborough Hockey Club,
Round 4,GAME Clothing Women's Premier League - 2023,06/05/2023,Altona Hockey Club,ALT,14:00,Altona Hockey Club,Greensborough Hockey Club,
Round 4,GAME Clothing Men's Premier League - 2023,06/05/2023,Altona Hockey Club,ALT,15:30,Altona Hockey Club,Greensborough Hockey Club,
Round 4,GAME Clothing Men's Premier League Reserves - 2023,06/05/2023,Altona Hockey Club,ALT,17:00,Altona Hockey Club,Greensborough Hockey Club,
Round 4,Women's Vic League 1 Reserves - 2023,06/05/2023,Bendigo Hockey Centre,BEN,12:30,North West Lightning,Mornington Peninsula Hockey Club,
Round 4,Women's Vic League 1 - 2023,06/05/2023,Bendigo Hockey Centre,BEN,14:00,North West Lightning,Mornington Peninsula Hockey Club,
Round 4,Men's Vic League 1 - 2023,06/05/2023,Bendigo Hockey Centre,BEN,15:30,North West Lightning,Melbourne Sikhs United Hockey Club,
Round 4,Men's Vic League 1 Reserves - 2023,06/05/2023,Bendigo Hockey Centre,BEN,17:00,North West Lightning,Melbourne Sikhs United Hockey Club,
Round 4,Men's Vic League 1 Reserves - 2023,06/05/2023,Berwick,BER,12:30,Casey Hockey Club,Yarra Valley Hockey Club,
Round 4,Men's Vic League 1 - 2023,06/05/2023,Berwick,BER,14:00,Casey Hockey Club,Yarra Valley Hockey Club,
Round 4,Women's Vic League 1 - 2023,06/05/2023,Berwick,BER,15:30,Casey Hockey Club,Yarra Valley Hockey Club,
Round 4,Women's Vic League 1 Reserves - 2023,06/05/2023,Berwick,BER,17:00,Casey Hockey Club,Yarra Valley Hockey Club,
Round 4,Men's Metro 2 South - 2023,06/05/2023,Berwick,BER,18:30,Casey Hockey Club,Greater Dandenong Warriors Hockey Club,
Round 4,Men's Pennant D South East - 2023,06/05/2023,Brighton Secondary College,BTN,14:00,Bayside Cougars Hockey Club,Knox Hockey Club,
Round 4,Women's Pennant E North West - 2023,06/05/2023,Brunswick Secondary College,BRU,12:30,Brunswick Hockey Club,Hume Hockey Club,
Round 4,Women's Metro 1 North West - 2023,06/05/2023,Brunswick Secondary College,BRU,14:00,Brunswick Hockey Club,Altona Hockey Club,
Round 4,Men's Pennant D North West - 2023,06/05/2023,Brunswick Secondary College,BRU,15:30,Brunswick Hockey Club,PEGS Hockey Club,
Round 4,Men's Pennant E North West - 2023,06/05/2023,Brunswick Secondary College,BRU,17:00,Brunswick Hockey Club,PEGS Hockey Club,
Round 4,Men's Pennant A - 2023,06/05/2023,Camberwell Hockey Club,CAM,12:30,Camberwell Hockey Club,Doncaster Hockey Club,
Round 4,Men's Pennant B - 2023,06/05/2023,Camberwell Hockey Club,CAM,14:00,Camberwell Hockey Club,Waverley Hockey Club,
Round 4,Women's Pennant B - 2023,06/05/2023,Camberwell Hockey Club,CAM,15:30,Camberwell Hockey Club,Waverley Hockey Club,
Round 4,Women's Pennant A - 2023,06/05/2023,Camberwell Hockey Club,CAM,17:00,Camberwell Hockey Club,KBH Brumbies Hockey Club,
Round 4,Women's Pennant E South East - 2023,06/05/2023,Dandenong Hockey Centre,DAN,12:30,Greater Dandenong Warriors Hockey Club,Eastern Christian Hockey Organisation (ECHO),
Round 4,Men's Vic League 3 - 2023,06/05/2023,Dandenong Hockey Centre,DAN,14:00,Greater Dandenong Warriors Hockey Club,Bayside Cougars Hockey Club,
Round 4,Men's Pennant D South East - 2023,06/05/2023,Dandenong Hockey Centre,DAN,15:30,Greater Dandenong Warriors Hockey Club,Mentone Hockey Club,
Round 4,Women's Pennant A - 2023,06/05/2023,Doncaster Hockey Centre,DON,12:30,Doncaster Hockey Club,Mentone Hockey Club,
Round 4,Women's Pennant B - 2023,06/05/2023,Doncaster Hockey Centre,DON,14:00,Doncaster Hockey Club,Footscray Hockey Club,
Round 4,Women's Pennant E South East - 2023,06/05/2023,Doncaster Hockey Centre,DON,15:30,Doncaster Hockey Club,Hawthorn Hockey Club,
Round 4,GAME Clothing Women's Premier League Reserves - 2023,06/05/2023,Elgar Park,ELG,12:30,KBH Brumbies Hockey Club,Powerhouse & St Kilda Hockey Club,
Round 4,GAME Clothing Women's Premier League - 2023,06/05/2023,Elgar Park,ELG,14:00,KBH Brumbies Hockey Club,Powerhouse & St Kilda Hockey Club,
Round 4,GAME Clothing Men's Premier League - 2023,06/05/2023,Elgar Park,ELG,15:30,KBH Brumbies Hockey Club,Mornington Peninsula Hockey Club,
Round 4,GAME Clothing Men's Premier League Reserves - 2023,06/05/2023,Elgar Park,ELG,17:00,KBH Brumbies Hockey Club,Mornington Peninsula Hockey Club,
Round 4,Women's Metro 1 East - 2023,06/05/2023,Elwood,ELW,12:30,Melbourne Razorbacks Hockey Club,Camberwell Hockey Club,
Round 4,Men's Vic League 3 - 2023,06/05/2023,Elwood,ELW,14:00,Melbourne Razorbacks Hockey Club,Latrobe Valley Hockey Association,
Round 4,Women's Pennant B - 2023,06/05/2023,Elwood,ELW,15:30,MCC Hockey Section,Mentone Hockey Club,
Round 4,Men's Metro 1 - 2023,06/05/2023,Elwood,ELW,17:00,MCC Hockey Section,Melbourne High School Old Boys Hockey Club,
Round 4,Women's Metro 1 North West - 2023,06/05/2023,Footscray Hockey Club,BSF,12:30,Sunshine Hockey Club,Essendon Hockey,
Round 4,GAME Clothing Women's Premier League Reserves - 2023,06/05/2023,Geelong Stead Park,GEL1,12:30,Hockey Geelong Sharks,Camberwell Hockey Club,
Round 4,GAME Clothing Women's Premier League - 2023,06/05/2023,Geelong Stead Park,GEL1,14:00,Hockey Geelong Sharks,Camberwell Hockey Club,
Round 4,GAME Clothing Men's Premier League - 2023,06/05/2023,Geelong Stead Park,GEL1,15:30,Hockey Geelong Sharks,Camberwell Hockey Club,
Round 4,GAME Clothing Men's Premier League Reserves - 2023,06/05/2023,Geelong Stead Park,GEL1,17:00,Hockey Geelong Sharks,Camberwell Hockey Club,
Round 4,Men's Pennant C - 2023,06/05/2023,Geelong Stead Park,GEL2,14:00,Hockey Geelong Sharks,Doncaster Hockey Club,
Round 4,Women's Pennant C - 2023,06/05/2023,Greensborough Hockey Centre,GRN1,14:00,Greensborough Hockey Club,Mornington Peninsula Hockey Club,
Round 4,Men's Pennant A - 2023,06/05/2023,Greensborough Hockey Centre,GRN1,15:30,Greensborough Hockey Club,Hawthorn Hockey Club,
Round 4,Men's Pennant C - 2023,06/05/2023,Greensborough Hockey Centre,GRN2,14:00,Greensborough Hockey Club,PEGS Hockey Club,
Round 4,Men's Metro 2 East - 2023,06/05/2023,Greensborough Hockey Centre,GRN2,15:30,Greensborough Hockey Club,Knox Hockey Club,
Round 4,Men's Metro 2 South - 2023,06/05/2023,Haileybury College,HAL,14:00,OHA Hockey Club,Glen Eira Hockey Club,
Round 4,GAME Clothing Men's Premier League Reserves - 2023,06/05/2023,Hawthorn Malvern Hockey Centre,H-1,12:30,Toorak East Malvern Hockey Club,Waverley Hockey Club,
Round 4,GAME Clothing Men's Premier League - 2023,06/05/2023,Hawthorn Malvern Hockey Centre,H-1,14:00,Toorak East Malvern Hockey Club,Waverley Hockey Club,
Round 4,GAME Clothing Women's Premier League - 2023,06/05/2023,Hawthorn Malvern Hockey Centre,H-1,15:30,Toorak East Malvern Hockey Club,Waverley Hockey Club,
Round 4,GAME Clothing Women's Premier League Reserves - 2023,06/05/2023,Hawthorn Malvern Hockey Centre,H-1,17:00,Toorak East Malvern Hockey Club,Waverley Hockey Club,
Round 4,Women's Pennant B - 2023,06/05/2023,Hawthorn Malvern Hockey Centre,H-2,12:30,Toorak East Malvern Hockey Club,Essendon Hockey,
Round 4,Women's Pennant A - 2023,06/05/2023,Hawthorn Malvern Hockey Centre,H-2,14:00,Toorak East Malvern Hockey Club,Essendon Hockey,
Round 4,Men's Pennant A - 2023,06/05/2023,Hawthorn Malvern Hockey Centre,H-2,15:30,Toorak East Malvern Hockey Club,Essendon Hockey,
Round 4,Men's Pennant B - 2023,06/05/2023,Hawthorn Malvern Hockey Centre,H-2,17:00,Toorak East Malvern Hockey Club,Essendon Hockey,
Round 4,Men's Pennant E South East - 2023,06/05/2023,Hedley Hull Field,HHF,12:30,Waverley Hockey Club,Camberwell Hockey Club,
Round 4,Women's Pennant D East - 2023,06/05/2023,Hedley Hull Field,HHF,14:00,Waverley Hockey Club,Cardinia Storm Hockey Club,
Round 4,Women's Metro 1 East - 2023,06/05/2023,Hedley Hull Field,HHF,15:30,Waverley Hockey Club,Melbourne High School Old Boys Hockey Club,
Round 4,Men's Metro 2 North West - 2023,06/05/2023,Hume Hockey Centre,HUM,14:00,Hume Hockey Club,Melton Hockey Club,
Round 4,Men's Pennant E North West - 2023,06/05/2023,Hume Hockey Centre,HUM,15:30,Hume Hockey Club,La Trobe University Hockey Club,
Round 4,Men's Vic League 1 - 2023,06/05/2023,Koonung Secondary College,KNG,14:00,Eastern Christian Hockey Organisation (ECHO),Old Xaverians Hockey Club,
Round 4,Men's Vic League 1 Reserves - 2023,06/05/2023,Koonung Secondary College,KNG,15:30,Eastern Christian Hockey Organisation (ECHO),Old Xaverians Hockey Club,
Round 4,Men's Vic League 2 - 2023,06/05/2023,La Trobe Hockey Centre,LAT,14:00,La Trobe University Hockey Club,Collegians-X Hockey Club,
Round 4,Men's Vic League 2 Reserves - 2023,06/05/2023,La Trobe Hockey Centre,LAT,15:30,La Trobe University Hockey Club,Collegians-X Hockey Club,
Round 4,Men's Metro 2 Central - 2023,06/05/2023,Melbourne Grammar,MGS,14:00,Old Melburnians Hockey Club,Old Carey Hockey Club 1,
Round 4,GAME Clothing Women's Premier League Reserves - 2023,06/05/2023,Melbourne High School,MHS,12:30,MCC Hockey Section,Doncaster Hockey Club,
Round 4,GAME Clothing Women's Premier League - 2023,06/05/2023,Melbourne High School,MHS,14:00,MCC Hockey Section,Doncaster Hockey Club,
Round 4,GAME Clothing Men's Premier League - 2023,06/05/2023,Melbourne High School,MHS,15:30,MCC Hockey Section,Doncaster Hockey Club,
Round 4,GAME Clothing Men's Premier League Reserves - 2023,06/05/2023,Melbourne High School,MHS,17:00,MCC Hockey Section,Doncaster Hockey Club,
Round 4,Men's Pennant A - 2023,06/05/2023,Melbourne High School,MHS,18:30,MCC Hockey Section,Southern United Hockey Club,
Round 4,Men's Pennant C - 2023,06/05/2023,Melbourne Sports Centres Parkville,P-1,12:00,Melbourne University Hockey Club,Waverley Hockey Club,
Round 4,Men's Pennant B - 2023,06/05/2023,Melbourne Sports Centres Parkville,P-1,13:30,Melbourne University Hockey Club,Mentone Hockey Club,
Round 4,Women's Pennant A - 2023,06/05/2023,Melbourne Sports Centres Parkville,P-1,15:00,Melbourne University Hockey Club,Hawthorn Hockey Club,
Round 4,Women's Pennant B - 2023,06/05/2023,Melbourne Sports Centres Parkville,P-1,16:30,Melbourne University Hockey Club,Hawthorn Hockey Club,
Round 4,Women's Pennant D North West - 2023,06/05/2023,Melbourne Sports Centres Parkville,P-2,13:30,Melbourne University Hockey Club,Footscray Hockey Club,
Round 4,Men's Pennant D North West - 2023,06/05/2023,Melbourne Sports Centres Parkville,P-2,15:00,Melbourne University Hockey Club,Yarra Valley Hockey Club,
Round 4,Men's Metro 2 Central - 2023,06/05/2023,Melbourne Sports Centres Parkville,P-2,16:30,Melbourne University Hockey Club 2,Melbourne University Hockey Club 1,
Round 4,Men's Metro 2 North West - 2023,06/05/2023,Melton Hockey Ground,MEL,12:30,Caroline Springs Blue,La Trobe University Hockey Club,
Round 4,Men's Metro 2 North West - 2023,06/05/2023,Melton Hockey Ground,MEL,14:00,Caroline Springs White,Brunswick Hockey Club,
Round 4,Women's Pennant D North West - 2023,06/05/2023,Melton Hockey Ground,MEL,15:30,Caroline Springs Hockey Club,Altona Hockey Club,
Round 4,GAME Clothing Men's Premier League Reserves - 2023,06/05/2023,Mentone Grammar Playing Fields,MNT,12:30,Mentone Hockey Club,Southern United Hockey Club,
Round 4,GAME Clothing Men's Premier League - 2023,06/05/2023,Mentone Grammar Playing Fields,MNT,14:00,Mentone Hockey Club,Southern United Hockey Club,
Round 4,GAME Clothing Women's Premier League - 2023,06/05/2023,Mentone Grammar Playing Fields,MNT,15:30,Mentone Hockey Club,Southern United Hockey Club,
Round 4,GAME Clothing Women's Premier League Reserves - 2023,06/05/2023,Mentone Grammar Playing Fields,MNT,17:00,Mentone Hockey Club,Southern United Hockey Club,
Round 4,Women's Metro 1 South - 2023,06/05/2023,Monash University,MON,12:30,Monash University Hockey Club,Southern United Hockey Club,
Round 4,Women's Pennant D East - 2023,06/05/2023,Monash University,MON,14:00,Monash University Hockey Club,MCC Hockey Section,
Round 4,Men's Pennant D South East - 2023,06/05/2023,Monash University,MON,15:30,Monash University Hockey Club,Hawthorn Hockey Club,
Round 4,Men's Metro 2 South - 2023,06/05/2023,Monash University,MON,17:00,Monash University Hockey Club,Collegians-X Hockey Club,
Round 4,Men's Metro 2 South - 2023,06/05/2023,Peninsula Hockey Centre,PHC,11:00,Frankston Hockey Club 1,Mornington/Cerberus,
Round 4,Men's Vic League 2 Reserves - 2023,06/05/2023,Peninsula Hockey Centre,PHC,12:30,Frankston Hockey Club,Melbourne High School Old Boys Hockey Club,
Round 4,Men's Vic League 2 - 2023,06/05/2023,Peninsula Hockey Centre,PHC,14:00,Frankston Hockey Club,Melbourne High School Old Boys Hockey Club,
Round 4,Women's Vic League 2 - 2023,06/05/2023,Peninsula Hockey Centre,PHC,15:30,Frankston Hockey Club,Melbourne High School Old Boys Hockey Club,
Round 4,Men's Metro 2 South - 2023,06/05/2023,Peninsula Hockey Centre,PHC,17:00,Frankston Hockey Club 2,St. Bede's Hockey Club,
Round 4,Women's Vic League 2 - 2023,06/05/2023,RMIT Bundoora,BUN,12:30,RMIT Hockey Club,Eastern Christian Hockey Organisation (ECHO),
Round 4,Men's Vic League 3 - 2023,06/05/2023,RMIT Bundoora,BUN,14:00,RMIT Hockey Club,Aussie Punjabi Sports Club INC,
Round 4,Women's Pennant A - 2023,06/05/2023,Southern United Hockey Club,MBN,12:30,Southern United Hockey Club,Footscray Hockey Club,
Round 4,Women's Pennant C - 2023,06/05/2023,Southern United Hockey Club,MBN,14:00,Southern United Hockey Club,Brunswick Hockey Club,
Round 4,Men's Pennant E North West - 2023,06/05/2023,Trinity Grammar,TGS,12:30,Old Trinity Grammarians' Hockey Club,St. Bernard's Hockey Club,
Round 4,Men's Metro 2 East - 2023,06/05/2023,Trinity Grammar,TGS,14:00,Old Trinity Grammarians' Hockey Club,Eastern Christian Hockey Organisation (ECHO),
Round 4,Men's Vic League 2 Reserves - 2023,06/05/2023,Wantirna Reserve,KNX,12:30,Knox Hockey Club,WestVic Hockey,
Round 4,Men's Vic League 2 - 2023,06/05/2023,Wantirna Reserve,KNX,14:00,Knox Hockey Club,WestVic Hockey,
Round 4,Women's Vic League 1 - 2023,06/05/2023,Wantirna Reserve,KNX,15:30,Knox Hockey Club,WestVic Hockey,
Round 4,Women's Pennant D East - 2023,06/05/2023,Wantirna Reserve,KNX,17:00,Knox Hockey Club,Hawthorn Hockey Club,
Round 4,Women's Vic League 1 Reserves - 2023,06/05/2023,Werribee Hockey Club,WER,12:30,Werribee Hockey Club,Brunswick Hockey Club,
Round 4,Women's Vic League 1 - 2023,06/05/2023,Werribee Hockey Club,WER,14:00,Werribee Hockey Club,Brunswick Hockey Club,
Round 4,Men's Vic League 1 - 2023,06/05/2023,Werribee Hockey Club,WER,15:30,Werribee Hockey Club,Brunswick Hockey Club,
Round 4,Men's Vic League 1 Reserves - 2023,06/05/2023,Werribee Hockey Club,WER,17:00,Werribee Hockey Club,Brunswick Hockey Club,
Round 4,Men's Metro 2 East - 2023,06/05/2023,Yarra Valley Grammar,YVG,14:30,Croydon Ranges Hockey Club,La Trobe University Hockey Club,
Round 4,Men's Pennant E South East - 2023,06/05/2023,Yarra Valley Grammar,YVG,16:00,Croydon Ranges Hockey Club,Hawthorn Hockey Club,
Round 4,Women's Metro 1 South - 2023,07/05/2023,Berwick,BER,12:30,Casey Hockey Club,KBH Brumbies Hockey Club,
Round 4,Men's Metro 1 - 2023,07/05/2023,Elgar Park,ELG,11:00,KBH Brumbies Hockey Club,Hawthorn Hockey Club,
Round 4,Men's Pennant B - 2023,07/05/2023,Elgar Park,ELG,12:30,KBH Brumbies Hockey Club,Footscray Hockey Club,
Round 4,Men's Pennant A - 2023,07/05/2023,Elgar Park,ELG,14:00,KBH Brumbies Hockey Club,Footscray Hockey Club,
Round 4,Men's Pennant D South East - 2023,07/05/2023,Elgar Park,ELG,15:30,KBH Brumbies Hockey Club,Southern United Hockey Club,
Round 4,Men's Pennant E South East - 2023,07/05/2023,Elgar Park,ELG,17:00,KBH Brumbies Hockey Club,Greater Dandenong Warriors Hockey Club,
Round 4,Men's Metro 1 - 2023,07/05/2023,Elwood,ELW,12:30,Glen Eira Hockey Club,Footscray Hockey Club,
Round 4,Women's Metro 1 South - 2023,07/05/2023,Elwood,ELW,14:00,Glen Eira Hockey Club,Mornington Peninsula Hockey Club,
Round 4,Men's Pennant E South East - 2023,07/05/2023,Elwood,ELW,15:30,Maccabi Hockey Club,Mornington Peninsula Hockey Club,
Round 4,Men's Metro 2 Central - 2023,07/05/2023,Elwood,ELW,17:00,Melbourne Razorbacks Hockey Club,Maccabi Hockey Club,
Round 4,GAME Clothing Women's Premier League Reserves - 2023,07/05/2023,Essendon Hockey Centre,ESS1,12:30,Essendon Hockey,Melbourne University Hockey Club,
Round 4,GAME Clothing Women's Premier League - 2023,07/05/2023,Essendon Hockey Centre,ESS1,14:00,Essendon Hockey,Melbourne University Hockey Club,
Round 4,GAME Clothing Men's Premier League - 2023,07/05/2023,Essendon Hockey Centre,ESS1,15:30,Essendon Hockey,Melbourne University Hockey Club,
Round 4,GAME Clothing Men's Premier League Reserves - 2023,07/05/2023,Essendon Hockey Centre,ESS1,17:00,Essendon Hockey,Melbourne University Hockey Club,
Round 4,GAME Clothing Women's Premier League Reserves - 2023,07/05/2023,Footscray Hockey Club,ASF,12:30,Footscray Hockey Club,Hawthorn Hockey Club,
Round 4,GAME Clothing Women's Premier League - 2023,07/05/2023,Footscray Hockey Club,ASF,14:00,Footscray Hockey Club,Hawthorn Hockey Club,
Round 4,GAME Clothing Men's Premier League - 2023,07/05/2023,Footscray Hockey Club,ASF,15:30,Footscray Hockey Club,Hawthorn Hockey Club,
Round 4,GAME Clothing Men's Premier League Reserves - 2023,07/05/2023,Footscray Hockey Club,ASF,17:00,Footscray Hockey Club,Hawthorn Hockey Club,
Round 4,Men's Pennant D North West - 2023,07/05/2023,Footscray Hockey Club,BSF,12:30,Footscray Hockey Club,Essendon Hockey,
Round 4,Women's Pennant C - 2023,07/05/2023,Footscray Hockey Club,BSF,14:00,Footscray Hockey Club,Yarra Valley Hockey Club,
Round 4,Women's Pennant E North West - 2023,07/05/2023,Footscray Hockey Club,BSF,15:30,Footscray Hockey Club,PEGS Hockey Club,
Round 4,Men's Metro 2 North West - 2023,07/05/2023,Footscray Hockey Club,BSF,17:00,Footscray Hockey Club,Melbourne Sikhs United Hockey Club,
Round 4,Women's Metro 1 North West - 2023,07/05/2023,Footscray Hockey Club,BSF,18:30,Footscray Hockey Club,La Trobe University Hockey Club,
Round 4,Women's Pennant E South East - 2023,07/05/2023,Hawthorn Malvern Hockey Centre,H-1,12:30,Toorak East Malvern Hockey Club,OHA Hockey Club,
Round 4,Women's Pennant C - 2023,07/05/2023,Hawthorn Malvern Hockey Centre,H-1,14:00,Toorak East Malvern Hockey Club,Camberwell Hockey Club,
Round 4,Men's Pennant C - 2023,07/05/2023,Hawthorn Malvern Hockey Centre,H-1,15:30,Toorak East Malvern Hockey Club,Camberwell Hockey Club,
Round 4,Men's Pennant E South East - 2023,07/05/2023,Hawthorn Malvern Hockey Centre,H-1,17:00,Toorak East Malvern Hockey Club,Doncaster Hockey Club,
Round 4,Men's Metro 2 East - 2023,07/05/2023,Hawthorn Malvern Hockey Centre,H-2,12:30,Old East Malvern Hockey Club,Waverley Hockey Club,
Round 4,Men's Metro 2 East - 2023,07/05/2023,Hawthorn Malvern Hockey Centre,H-2,14:00,Toorak East Malvern Hockey Club,Camberwell Hockey Club,
Round 4,Women's Metro 1 East - 2023,07/05/2023,Hawthorn Malvern Hockey Centre,H-2,15:30,Toorak East Malvern Hockey Club,Collegians-X Hockey Club,
Round 4,Men's Metro 2 North West - 2023,07/05/2023,Hume Hockey Centre,HUM,14:00,Craigieburn Falcons Hockey Club,Essendon Hockey,
Round 4,Women's Pennant D North West - 2023,07/05/2023,Hume Hockey Centre,HUM,15:30,Craigieburn Falcons Hockey Club,Essendon Hockey,
Round 4,Men's Metro 1 - 2023,07/05/2023,Koonung Secondary College,KNG,14:00,Old Xaverians Hockey Club,Doncaster Hockey Club,
Round 4,Women's Metro 1 East - 2023,07/05/2023,Koonung Secondary College,KNG,15:30,Old Xaverians Hockey Club,Knox Hockey Club,
Round 4,Women's Vic League 2 - 2023,07/05/2023,La Trobe Hockey Centre,LAT,12:30,La Trobe University Hockey Club,Gippsland Strikers,
Round 4,Women's Pennant D North West - 2023,07/05/2023,La Trobe Hockey Centre,LAT,14:00,La Trobe University Hockey Club,PEGS Hockey Club,
Round 4,Men's Pennant C - 2023,07/05/2023,Melbourne High School,MHS,11:00,MCC Hockey Section,Southern United Hockey Club,
Round 4,Men's Pennant D North West - 2023,07/05/2023,Melbourne High School,MHS,12:30,MCC Hockey Section,Altona Hockey Club,
Round 4,Men's Pennant B - 2023,07/05/2023,Melbourne High School,MHS,14:00,MCC Hockey Section,Altona Hockey Club,
Round 4,Women's Vic League 2 - 2023,07/05/2023,Melton Hockey Ground,MEL,14:00,Melton Hockey Club,Bayside Cougars Hockey Club,
