Round 4,Men's Metro 1 - 2023,06/05/2023,Elwood,ELW,17:00,MCC Hockey Section,Melbourne High School Old Boys Hockey Club,1,1,Draw,15,12
Round 4,Men's Metro 1 - 2023,07/05/2023,Elwood,ELW,12:30,Glen Eira Hockey Club,Footscray Hockey Club,0,5,Away Win,14,11
Round 4,Men's Metro 2 Central - 2023,07/05/2023,Elwood,ELW,17:00,Melbourne Razorbacks Hockey Club,Maccabi Hockey Club,3,5,Away Win,15,12
Round 4,Men's Pennant E South East - 2023,07/05/2023,Elwood,ELW,15:30,Maccabi Hockey Club,Mornington Peninsula Hockey Club,0,0,Draw,14,13
Round 4,Women's Metro 1 East - 2023,06/05/2023,Elwood,ELW,12:30,Melbourne Razorbacks Hockey Club,Camberwell Hockey Club,2,0,Home Win,13,11
Round 4,Women's Metro 1 South - 2023,07/05/2023,Elwood,ELW,14:00,Glen Eira Hockey Club,Mornington Peninsula Hockey Club,1,1,Draw,11,13
Round 4,Women's Pennant B - 2023,06/05/2023,Elwood,ELW,15:30,MCC Hockey Section,Mentone Hockey Club,0,5,Away Win,14,13
Round 4,Men's Metro 2 South - 2023,06/05/2023,Haileybury College,HAL,14:00,OHA Hockey Club,Glen Eira Hockey Club,2,4,Away Win,11,13
Round 4,Men's Metro 1 - 2023,,,,,Hawthorn Hockey Club,BYE,,,BYE
Round 4,Men's Metro 2 East - 2023,,,,,Camberwell Hockey Club,BYE,,,BYE
Round 4,Men's Pennant B - 2023,,,,,Toorak East Malvern Hockey Club,BYE,,,BYE
Round 4,Men's Pennant E South East - 2023,,,,,Doncaster Hockey Club,BYE,,,BYE
Round 4,Men's Metro 2 East - 2023,06/05/2023,Trinity Grammar,TGS,14:00,Old Trinity Grammarians' Hockey Club,Eastern Christian Hockey Organisation (ECHO),3,3,Draw,14,13
Round 4,Men's Pennant E North West - 2023,06/05/2023,Trinity Grammar,TGS,12:30,Old Trinity Grammarians' Hockey Club,St. Bernard's Hockey Club,4,1,Home Win,13,13
Round 3,2023 Midweek Men's CSE 45+,,,,,Knox Hockey Club,BYE,,,BYE
Round 3,2023 Midweek Men's A 50+,,,,,Hockey Geelong,BYE,,,BYE
Round 3,2023 Midweek Men's Open NW,08/05/2023,Essendon Hockey Centre,ESS1,20:30,Essendon Hockey,La Trobe University Hockey Club,2,3,Away Win,15,13
Round 3,2023 Midweek Men's CNW 45+ (Discontinued),08/05/2023,Essendon Hockey Centre,ESS1,19:30,Essendon Hockey,Greensborough Hockey Club,1,0,Home Win,14,12
Round 3,2023 Midweek Men's A 50+,10/05/2023,Essendon Hockey Centre,ESS1,20:00,Southern,Powerhouse & St Kilda Hockey Club,0,5,Away Win,10,13
Round 3,2023 Midweek Men's A 60+,10/05/2023,Essendon Hockey Centre,ESS1,21:00,Southern A,Camberwell Hockey Club,6,0,Home Win,12,12
Round 3,2023 Midweek Men's B 50+,10/05/2023,Essendon Hockey Centre,ESS1,19:00,Essendon Hockey,Brunswick Hockey Club,0,1,Away Win,13,13
Round 3,2023 Midweek Women's 45+,10/05/2023,Essendon Hockey Centre,ESS2,21:00,Essendon Hockey,Toorak East Malvern Hockey Club,0,1,Away Win,11,9
Round 3,2023 Midweek Women's A 35+,10/05/2023,Essendon Hockey Centre,ESS2,20:00,Melbourne University Hockey Club,Greensborough Hockey Club,0,3,Away Win,13,11
Round 3,2023 Midweek Monday Women's Open ESS/BRU (Discontinued),08/05/2023,Essendon Hockey Centre,ESS2,19:00,Essendon Hockey,Yarra Valley Hockey Club,4,0,Home Win,11,8
Round 3,2023 Midweek Monday Women's Open ESS/BRU (Discontinued),08/05/2023,Essendon Hockey Centre,ESS2,20:00,La Trobe University Hockey Club,Old Xaverians Hockey Club,4,1,Home Win,13,9
Round 3,2023 Midweek Monday Women's Open ESS/BRU (Discontinued),08/05/2023,Essendon Hockey Centre,ESS2,21:00,Brunswick Hockey Club,Melbourne Razorbacks Hockey Club,1,1,Draw,13,9
Round 3,2023 Midweek Monday Women's Open,,,,,Essendon Hockey,BYE,,,BYE
Round 3,2023 Midweek Monday Women's Open,08/05/2023,Essendon Hockey Centre,ESS2,20:00,La Trobe University Hockey Club,Old Xaverians Hockey Club,,,Not entered
Round 3,2023 Midweek Monday Women's Open,08/05/2023,Essendon Hockey Centre,ESS2,21:00,Brunswick Hockey Club,Melbourne Razorbacks,,,Not entered
Round 3,2023 Midweek Men's DE 45+,08/05/2023,Elgar Park,ELG,19:30,Old Xaverians Hockey Club,Melbourne High School Old Boys Hockey Club,6,2,Home Win,11,13
Round 3,2023 Midweek Men's DE 45+,08/05/2023,Elgar Park,ELG,20:30,KBH Brumbies Hockey Club,Camberwell Tangerine,0,0,Draw,13,12
Round 3,2023 Midweek Men's A 60+,10/05/2023,Elgar Park,ELG,20:15,KBH Brumbies Hockey Club,Southern B,1,0,Home Win,11,11
Round 3,2023 Midweek Men's Open NW,08/05/2023,Greensborough Hockey Centre,GRN1,20:00,Greensborough Hockey Club,Yarra Valley Hockey Club,7,1,Home Win,14,11
Round 3,2023 Midweek Men's A 60+,10/05/2023,Greensborough Hockey Centre,GRN1,20:00,Greensborough Hockey Club,Footscray Blue,2,0,Home Win,11,15
Round 3,2023 Midweek Women's 45+,10/05/2023,Greensborough Hockey Centre,GRN1,21:00,Greensborough Hockey Club,Melbourne Razorbacks Hockey Club,2,1,Home Win,9,10
Round 3,2023 Midweek Men's BNW 45+ (Discontinued),08/05/2023,Koonung Secondary College,KNG,20:15,Camberwell Blue,Melbourne University Hockey Club,0,1,Away Win,12,13
Round 3,2023 Midweek Men's BNW 45+ (Discontinued),08/05/2023,Koonung Secondary College,KNG,21:15,Camberwell Tangerine,PEGS Hockey Club,3,1,Home Win,13,11
Round 3,2023 Midweek Men's DE 45+,08/05/2023,Koonung Secondary College,KNG,19:15,Camberwell Blue,Toorak East Malvern Hockey Club,0,3,Away Win,13,11
Round 3,2023 Midweek Men's B 50+,10/05/2023,Koonung Secondary College,KNG,20:30,Knox Hockey Club,Camberwell Hockey Club,0,1,Away Win,13,13
Round 3,2023 Midweek Women's 45+,10/05/2023,Koonung Secondary College,KNG,19:30,Camberwell Hockey Club,Footscray Hockey Club,3,0,Home Win,12,11
Round 3,2023 Midweek Men's B 60+,10/05/2023,Cyril Cummins Reserve,YAR,19:30,Yarra Valley Hockey Club,MCC Hockey Section,0,3,Away Win,11,11
Round 3,2023 Midweek Men's CNW 45+ (Discontinued),08/05/2023,Footscray Hockey Club,ASF,20:00,Footscray Hockey Club,Melton Hockey Club,0,2,Away Win,13,10
Round 3,2023 Midweek Men's A 50+,10/05/2023,Footscray Hockey Club,ASF,20:00,Melbourne University Hockey Club,Camberwell Hockey Club,0,2,Away Win,11,10
Round 3,2023 Midweek Men's B 60+,10/05/2023,Footscray Hockey Club,ASF,19:00,Melbourne University Hockey Club,KBH Brumbies Hockey Club,1,0,Home Win,10,9
Round 3,2023 Midweek Women's BCN 35+,10/05/2023,Footscray Hockey Club,BSF,20:00,Footscray Hockey Club,Essendon Hockey,3,4,Away Win,9,11
Round 3,2023 Midweek Men's Open SE,08/05/2023,Hedley Hull Field,HHF,20:30,Waverley Hockey Club,Southern United Silver,4,0,Home Win,12,14
Round 3,2023 Midweek Mens Open BSE,08/05/2023,Hedley Hull Field,HHF,19:30,Old Carey Hockey Club,Toorak East Malvern Hockey Club,1,5,Away Win,11,14
Round 3,2023 Midweek Men's Open SE,,,,,Mentone Hockey Club,BYE,,,BYE
Round 3,2023 Midweek Men's BSE 45+,08/05/2023,Mentone Grammar Playing Fields,MNT,20:00,Mentone Hockey Club,Melbourne High School Old Boys Hockey Club,1,2,Away Win,11,11
Round 3,2023 Midweek Men's CSE 45+,08/05/2023,Mentone Grammar Playing Fields,MNT,19:00,Mentone Hockey Club,Frankston Hockey Club,0,2,Away Win,14,12
Round 3,2023 Midweek Women's A 35+,10/05/2023,Mentone Grammar Playing Fields,MNT,20:30,Mentone Hockey Club,MCC Hockey Section,5,3,Home Win,12,13
Round 3,2023 Midweek Women's BSE 35+,10/05/2023,Mentone Grammar Playing Fields,MNT,21:30,Mentone Hockey Club,Camberwell Hockey Club 2,2,2,Draw,11,11
Round 3,2023 Midweek Men's Open SE,08/05/2023,Melbourne High School,MHS,20:00,MCC Hockey Section,Monash University Blue,1,1,Draw,12,14
Round 3,2023 Midweek Mens Open BSE,08/05/2023,Albert Park,APK,19:30,Powerhouse & St Kilda Hockey Club,KBH Brumbies Hockey Club,2,2,Draw,11,11
Round 3,2023 Midweek Men's B 60+,10/05/2023,Albert Park,APK,19:30,Maccabi,Southern C,1,4,Away Win,8,12
Round 3,2023 Midweek Women's BCN 35+,10/05/2023,Albert Park,APK,20:30,Powerhouse & St Kilda Hockey Club,PEGS Hockey Club,0,4,Away Win,12,13
Round 3,2023 Midweek Men's DSE 45+,08/05/2023,Berwick,BER,20:00,Casey Hockey Club,Waverley Hockey Club,1,2,Away Win,13,12
Round 3,2023 Midweek Men's Open NW,08/05/2023,Brunswick Secondary College,BRU,20:30,Brunswick Hockey Club,Altona Hockey Club,2,7,Away Win,11,14
Round 3,2023 Midweek Men's BNW 45+ (Discontinued),08/05/2023,Brunswick Secondary College,BRU,19:30,Brunswick Hockey Club,KBH Brumbies Hockey Club,2,0,Home Win,13,13
Round 3,2023 Midweek Women's BCN 35+,10/05/2023,Brunswick Secondary College,BRU,20:15,Brunswick Hockey Club,RMIT Hockey Club,1,0,Home Win,12,13
Round 3,2023 Midweek Men's B 50+,10/05/2023,Brighton Secondary College,BTN,19:45,Mentone Hockey Club,Yarra Valley Hockey Club,3,2,Home Win,11,12
Round 3,2023 Midweek Men's BSE 45+,08/05/2023,Dandenong Hockey Centre,DAN,20:30,Frankston Hockey Club,MCC Hockey Section,12,0,Home Win,11,12
Round 3,2023 Midweek Men's CSE 45+,08/05/2023,Dandenong Hockey Centre,DAN,19:30,Greater Dandenong Warriors Hockey Club,Doncaster Hockey Club,1,0,Home Win,12,12
Round 3,2023 Midweek Men's Open SE,08/05/2023,Doncaster Hockey Centre,DON,19:30,Doncaster Hockey Club,Maccabi Hockey Club,9,1,Home Win,16,11
Round 3,2023 Midweek Mens Open BSE,08/05/2023,Doncaster Hockey Centre,DON,20:30,Doncaster Hockey Club,Mornington Peninsula Hockey Club,5,0,Home Win,13,12
Round 3,2023 Midweek Men's A 50+,10/05/2023,Doncaster Hockey Centre,DON,21:00,Doncaster Hockey Club,KBH Brumbies Hockey Club,3,2,Home Win,12,12
Round 3,2023 Midweek Women's BSE 35+,10/05/2023,Doncaster Hockey Centre,DON,20:00,Doncaster Hockey Club,Southern United Hockey Club,3,0,Home Win,12,11
Round 3,2023 Midweek Men's B 50+,10/05/2023,La Trobe Hockey Centre,LAT,20:00,La Trobe University Hockey Club,Powerhouse & St Kilda Hockey Club,3,0,Home Win,16,12
Round 3,2023 Midweek Mens Open BSE,08/05/2023,Southern United Hockey Club,MBN,19:00,Southern United Black,Southern United Red,5,2,Home Win,13,12
Round 3,2023 Midweek Men's BSE 45+,08/05/2023,Southern United Hockey Club,MBN,21:00,Southern United Hockey Club,Toorak East Malvern Hockey Club,0,3,Away Win,12,12
Round 3,2023 Midweek Men's DSE 45+,08/05/2023,Southern United Hockey Club,MBN,20:00,Southern United Hockey Club,Doncaster Hockey Club,1,1,Draw,13,13
Round 3,2023 Midweek Men's A 50+,10/05/2023,Southern United Hockey Club,MBN,20:15,Southern United Hockey Club,Footscray Hockey Club,1,1,Draw,12,15
Round 3,2023 Midweek Men's B 50+,10/05/2023,Southern United Hockey Club,MBN,21:15,Southern United Hockey Club,KBH Brumbies Hockey Club,1,1,Draw,12,12
Round 3,2023 Midweek Mens Open BSE,08/05/2023,Monash University,MON,19:30,Collegians-X Hockey Club,Eastern Christian Hockey Organisation (ECHO),1,3,Away Win,12,14
Round 3,2023 Midweek Men's CSE 45+,08/05/2023,Yarra Valley Grammar,YVG,20:00,Croydon Ranges Hockey Club,Camberwell Hockey Club,1,1,Draw,12,12
Round 3,2023 Midweek Mens Open BSE,08/05/2023,Hawthorn Malvern Hockey Centre,H-1,21:00,Hawthorn Hockey Club,Camberwell Hockey Club,1,0,Home Win,12,13
Round 3,2023 Midweek Men's BSE 45+,08/05/2023,Hawthorn Malvern Hockey Centre,H-1,20:00,Hawthorn Hockey Club,Greater Dandenong Warriors Hockey Club,0,0,Draw,11,11
Round 3,2023 Midweek Men's DE 45+,08/05/2023,Hawthorn Malvern Hockey Centre,H-1,19:00,Hawthorn Hockey Club,Powerhouse & St Kilda Hockey Club,0,3,Away Win,11,12
Round 3,2023 Midweek Women's 45+,10/05/2023,Hawthorn Malvern Hockey Centre,H-1,21:00,Hawthorn Hockey Club,Brunswick Hockey Club,1,3,Away Win,11,12
Round 3,2023 Midweek Women's A 35+,10/05/2023,Hawthorn Malvern Hockey Centre,H-1,20:00,Hawthorn Hockey Club,Footscray Hockey Club,1,0,Home Win,11,11
Round 3,2023 Midweek Women's BSE 35+,10/05/2023,Hawthorn Malvern Hockey Centre,H-1,19:00,Hawthorn Hockey Club,Camberwell Hockey Club,1,0,Home Win,12,12
Round 3,2023 Midweek Monday Men's 50+ HMHC,08/05/2023,Hawthorn Malvern Hockey Centre,H-2,19:00,Hawthorn 1,Hawthorn 2,7,2,Home Win,11,10
Round 3,2023 Midweek Monday Men's 50+ HMHC,08/05/2023,Hawthorn Malvern Hockey Centre,H-2,20:00,Toorak East Malvern,MCC Hockey Section,1,1,Draw,9,10
Round 3,2023 Midweek Monday Men's 50+ HMHC,08/05/2023,Hawthorn Malvern Hockey Centre,H-2,21:00,Camberwell Hockey Club,Southern Knights,5,0,Away Forfeit,14,
Round 3,2023 Midweek Women's 45+,10/05/2023,Elwood,ELW,19:30,MCC Hockey Section,Monash University Hockey Club,1,0,Home Win,12,10
Round 3,2023 Midweek Monday Women's Open ELW (Discontinued),08/05/2023,Elwood,ELW,19:30,MCC Navy,Glen Eira,5,0,Home Win,13,10
Round 3,2023 Midweek Monday Women's Open,08/05/2023,Elwood,ELW,19:30,MCC Navy,Glen Eira,,,Not entered
Round 3,2023 Midweek Men's DSE 45+,08/05/2023,Drouin,DRO,20:00,Gippsland Strikers,Knox Hockey Club,2,0,Home Win,11,13
Round 2,U14 Girls Shield B - 2023,,,,,Hawthorn Hockey Club,BYE,,,BYE
Round 2,U14 Mixed District NW - 2023,,,,,La Trobe University Hockey Club,BYE,,,BYE
Round 2,U16 Boys Shield B - 2023,,,,,KBH Brumbies Hockey Club,BYE,,,BYE
Round 2,U16 Girls Shield B - 2023,,,,,Mentone Hockey Club,BYE,,,BYE
Round 2,U16 Boys Pennant - 2023,,,,,Mentone Hockey Club,BYE,,,BYE
Round 2,U16 Girls Pennant - 2023,,,,,Knox Hockey Club,BYE,,,BYE
Round 2,U10 Mixed District Term 2 NW 2 - 2023,,,,,Altona Hockey Club,BYE,,,BYE
Round 2,U12 Mixed Pennant NW - 2023,,,,,Caroline Springs Hockey Club,BYE,,,BYE
Round 2,U12 Mixed Pennant SE - 2023,,,,,Hawthorn Hockey Club,BYE,,,BYE
Round 2,U12 Girls Pennant SE - 2023,,,,,Hawthorn Hockey Club,BYE,,,BYE
Round 2,U16 Boys Shield A - 2023,12/05/2023,Melbourne Sports Centres Parkville,P-1,21:30,Southern United Hockey Club,Hockey Geelong Sharks,2,5,Away Win,14,13
Round 2,U16 Boys Shield B - 2023,12/05/2023,Melbourne Sports Centres Parkville,P-1,20:20,WestVic Hockey,Mentone Hockey Club,2,5,Away Win,15,15
Round 2,U16 Girls Pennant - 2023,12/05/2023,Melbourne Sports Centres Parkville,P-2,20:20,Mornington Peninsula Hockey Club,Craigieburn Falcons Hockey Club,1,5,Away Win,15,12
Round 2,U12 Girls Shield A - 2023,13/05/2023,Melbourne Sports Centres Parkville,P-1,09:00,Southern United Hockey Club,Brunswick Hockey Club,1,11,Away Win,14,14
Round 2,U14 Boys Shield B - 2023,12/05/2023,Essendon Hockey Centre,ESS1,18:10,Essendon Hockey,Toorak East Malvern Hockey Club,3,4,Away Win,14,11
Round 2,U16 Boys Shield A - 2023,12/05/2023,Essendon Hockey Centre,ESS1,20:30,Essendon Hockey,MCC Hockey Section,3,1,Home Win,12,14
Round 2,U16 Mixed District NW - 2023,12/05/2023,Essendon Hockey Centre,ESS2,19:20,Essendon Hockey,Caroline Springs Hockey Club,2,1,Home Win,11,11
Round 2,U14 Boys Shield A - 2023,12/05/2023,Elgar Park,ELG,18:30,KBH Brumbies Hockey Club,Waverley Hockey Club,0,13,Away Win,13,12
Round 2,U14 Mixed District East - 2023,14/05/2023,Elgar Park,ELG,10:30,KBH Brumbies Hockey Club,Maccabi Hockey Club,1,0,Home Win,10,12
Round 2,U18 Mixed District SE - 2023,12/05/2023,Elgar Park,ELG,21:00,KBH Brumbies Hockey Club,Gippsland Strikers,0,3,Away Win,14,11
Round 2,U10 Mixed District Term 2 East - 2023,13/05/2023,Elgar Park,ELG,09:00,KBH Brumbies Hockey Club 3,KBH Brumbies Hockey Club 2,0,4,Away Win,8,6
Round 2,U12 Mixed District Term 2 - 2023,13/05/2023,Elgar Park,ELG,09:01,ECHO 2,Doncaster Hockey Club,9,4,Home Win,7,7
Round 2,U12 Girls Shield A - 2023,13/05/2023,Elgar Park,ELG,10:00,KBH Brumbies Hockey Club,Waverley Hockey Club,3,2,Home Win,13,13
Round 2,U12 Mixed Shield B - 2023,12/05/2023,Greensborough Hockey Centre,GRN1,18:30,Greensborough Hockey Club,Craigieburn Falcons Hockey Club,6,3,Home Win,12,12
Round 2,U14 Girls Shield B - 2023,18/05/2023,Koonung Secondary College,KNG,17:50,Camberwell Hockey Club,Doncaster Hockey Club,2,1,Home Win,13,15
Round 2,U16 Boys Pennant - 2023,12/05/2023,Koonung Secondary College,KNG,19:00,Camberwell Hockey Club,Altona Hockey Club,3,0,Home Win,16,13
Round 2,U16 Boys Shield A - 2023,12/05/2023,Cyril Cummins Reserve,YAR,20:20,Yarra Valley Hockey Club,Footscray Hockey Club,2,0,Home Win,15,13
Round 2,U16 Mixed District NW - 2023,12/05/2023,Cyril Cummins Reserve,YAR,21:30,Yarra Valley Hockey Club,Footscray Hockey Club,2,0,Home Win,12,13
Round 2,U12 Mixed Pennant SE - 2023,13/05/2023,Cyril Cummins Reserve,YAR,09:00,Yarra Valley Hockey Club,Bayside Cougars Hockey Club,0,0,Draw,12,15
Round 2,U12 Mixed Shield B - 2023,13/05/2023,Cyril Cummins Reserve,YAR,11:00,Yarra Valley Hockey Club,Bayside Cougars Hockey Club,8,1,Home Win,13,14
Round 2,U14 Mixed District SE - 2023,12/05/2023,Peninsula Hockey Centre,PHC,18:30,Frankston Hockey Club,Waverley Hockey Club,5,1,Home Win,12,11
Round 2,U16 Mixed District SE - 2023,12/05/2023,Peninsula Hockey Centre,PHC,19:45,Mornington Peninsula Hockey Club,Bayside Blue,3,2,Home Win,13,10
Round 2,U10 Mixed District Term 2 SE - 2023,13/05/2023,Peninsula Hockey Centre,PHC,08:00,Frankston Hockey Club 2,Greater Dandenong Warriors Hockey Club,5,0,Away Forfeit,8,
Round 2,U10 Mixed District Term 2 SE - 2023,13/05/2023,Peninsula Hockey Centre,PHC,09:00,Frankston Hockey Club 1,Mentone Hockey Club,0,11,Away Win,8,7
Round 2,U10 Mixed District Term 2 SE - 2023,13/05/2023,Peninsula Hockey Centre,PHC,09:01,Mornington Peninsula Hockey Club Blue,Casey Hockey Club 1,0,2,Away Win,7,9
Round 2,U12 Mixed Pennant SE - 2023,13/05/2023,Peninsula Hockey Centre,PHC,10:00,Mornington Peninsula Hockey Club,Casey Hockey Club,0,1,Away Win,12,15
Round 2,U14 Girls Shield A - 2023,12/05/2023,Footscray Hockey Club,ASF,18:30,Footscray Hockey Club,Toorak East Malvern Hockey Club,5,2,Home Win,14,14
Round 2,U14 Mixed District NW - 2023,12/05/2023,Footscray Hockey Club,BSF,18:30,Footscray Hockey Club,PEGS/Essendon,3,5,Away Win,11,12
Round 2,U16 Girls Shield A - 2023,12/05/2023,Footscray Hockey Club,ASF,19:45,Footscray Hockey Club,MCC Hockey Section,5,0,Home Win,13,10
Round 2,U12 Mixed Shield B - 2023,13/05/2023,Footscray Hockey Club,ASF,10:00,Footscray Hockey Club,Essendon Hockey,1,0,Home Win,12,14
Round 2,U12 Girls Shield A - 2023,13/05/2023,Footscray Hockey Club,ASF,11:00,Footscray Hockey Club,PEGS Hockey Club,2,1,Home Win,13,13
Round 2,U16 Boys Shield B - 2023,12/05/2023,Bendigo Hockey Centre,BEN,19:30,North West Lightning,Craigieburn Falcons Hockey Club,1,6,Away Win,15,12
Round 2,U16 Girls Shield B - 2023,12/05/2023,Bendigo Hockey Centre,BEN,20:40,North West Lightning,Greensborough Hockey Club,1,4,Away Win,16,12
Round 2,U14 Girls Shield A - 2023,12/05/2023,Hedley Hull Field,HHF,18:00,Waverley Hockey Club,Mentone Hockey Club,7,0,Home Win,12,14
Round 2,U16 Girls Shield A - 2023,12/05/2023,Hedley Hull Field,HHF,20:20,Waverley Hockey Club,Hockey Geelong Sharks,5,1,Home Win,13,12
Round 2,U16 Mixed District SE - 2023,12/05/2023,Hedley Hull Field,HHF,19:10,Waverley Hockey Club,Greater Dandenong Warriors Hockey Club,1,1,Draw,11,9
Round 2,U18 Mixed District SE - 2023,12/05/2023,Hedley Hull Field,HHF,21:30,Waverley Hockey Club,Mentone Hockey Club,1,2,Away Win,16,13
Round 2,U10 Mixed District Term 2 East - 2023,13/05/2023,Hedley Hull Field,HHF,08:00,Waverley Hockey Club - Navy,Doncaster Hockey Club,12,1,Home Win,7,8
Round 2,U10 Mixed District Term 2 East - 2023,13/05/2023,Hedley Hull Field,HHF,08:01,Waverley Hockey Club - White,KBH Brumbies Hockey Club 1,8,1,Home Win,7,7
Round 2,U10 Mixed District Term 2 East - 2023,13/05/2023,Hedley Hull Field,HHF,09:00,Waverley Hockey Club - Red,Camberwell Tangerine,3,1,Home Win,9,7
Round 2,U12 Mixed Pennant SE - 2023,13/05/2023,Hedley Hull Field,HHF,10:00,Waverley Hockey Club,Camberwell Hockey Club,5,0,Home Win,14,13
Round 2,U16 Mixed District SE - 2023,12/05/2023,Mentone Grammar Playing Fields,MNT,18:30,St. Bede's Hockey Club,Camberwell Hockey Club,2,1,Home Win,13,16
Round 2,U12 Mixed Shield A - 2023,13/05/2023,Mentone Grammar Playing Fields,MNT,11:00,Mentone Hockey Club,Southern United Hockey Club,0,4,Away Win,12,14
Round 2,U16 Mixed District SE - 2023,12/05/2023,Melbourne High School,MHS,18:15,MCC Hockey Section,Frankston Hockey Club,5,0,Away Forfeit,13,
Round 2,U16 Boys Pennant - 2023,12/05/2023,Melbourne High School,MHS,19:30,MCC Hockey Section,Greensborough Hockey Club,2,3,Away Win,13,13
Round 2,U18 Mixed District SE - 2023,12/05/2023,Melbourne High School,MHS,20:45,MCC Hockey Section,Knox Hockey Club,1,4,Away Win,13,16
Round 2,U12 Mixed District Term 2 - 2023,13/05/2023,Melbourne High School,MHS,09:16,Melbourne High School Old Boys Hockey Club,Casey Hockey Club,1,6,Away Win,,10
Round 2,Under 10 Central Flames - 2023,13/05/2023,Melbourne High School,MHS,08:14,TEM Lions,Hawthorn Red,2,0,Home Win,7,5,D,,,,,,,,,,
Round 2,Under 10 Central Flames - 2023,13/05/2023,Melbourne High School,MHS,08:15,MCC Hockey Section Navy,TEM Panthers,0,0,Away Forfeit,5,1,A,,,,,,,,,,
Round 2,Under 10 Central Flames - 2023,13/05/2023,Melbourne High School,MHS,08:16,TEM Tigers,MCC Hockey Section Red,6,0,Home Win,8,8,B,,,,,,,,,,
Round 2,Under 10 Central Flames - 2023,13/05/2023,Melbourne High School,MHS,09:15,Hawthorn Blue,Melbourne High School Old Boys Hockey Club,0,0,Draw,6,,A,,,,,,,,,,
Round 2,Under 10 Central Flames - 2023,13/05/2023,Melbourne High School,MHS,09:16,Hawthorn Gold,Powerhouse & St Kilda Hockey Club,0,0,Draw,5,5,B,,,,,,,,,,
Round 2,U10 Girls District Term 2 NW - 2023,13/05/2023,Altona Hockey Club,ALT,09:00,Altona Hockey Club,Melton Hockey Club,0,4,Away Win,10,11
Round 2,U12 Mixed Pennant NW - 2023,13/05/2023,Altona Hockey Club,ALT,10:00,Altona Hockey Club,Footscray Hockey Club,9,0,Home Win,14,15
Round 2,U12 Girls Pennant NW - 2023,13/05/2023,Altona Hockey Club,ALT,11:00,Altona Hockey Club,Footscray Hockey Club,4,0,Home Win,16,10,NPR 10 - FHC,,,,,,,,,,
Round 2,U16 Girls Pennant - 2023,12/05/2023,Albert Park,APK,18:00,Powerhouse & St Kilda Hockey Club,Altona Hockey Club,1,3,Away Win,9,12,NPR 9 - PSK,,,,,,,,,,
Round 2,U18 Mixed District NW - 2023,12/05/2023,Albert Park,APK,19:10,Powerhouse & St Kilda Hockey Club,Altona Hockey Club,6,5,Home Win,9,14,NPR 9 - PSK,,,,,,,,,,
Round 2,U16 Boys Shield B - 2023,12/05/2023,Brunswick Secondary College,BRU,21:30,Brunswick Hockey Club,Toorak East Malvern Hockey Club,9,2,Home Win,14,10
Round 2,U16 Girls Shield B - 2023,12/05/2023,Brunswick Secondary College,BRU,20:20,Brunswick Hockey Club,KBH Brumbies Hockey Club,2,3,Away Win,11,12
Round 2,U16 Boys Pennant - 2023,12/05/2023,Brunswick Secondary College,BRU,19:10,Brunswick Hockey Club,Doncaster Hockey Club,0,7,Away Win,13,13
Round 2,U10 Mixed District Term 2 NW 2 - 2023,13/05/2023,Brunswick Secondary College,BRU,08:30,Brunswick Grey,Brunswick White,0,8,Away Win,6,7
Round 2,U10 Mixed District Term 2 NW 2 - 2023,13/05/2023,Brunswick Secondary College,BRU,08:31,Brunswick Black,Footscray Hockey Club,1,14,Away Win,8,8
Round 2,U12 Mixed Pennant NW - 2023,13/05/2023,Brunswick Secondary College,BRU,10:30,Brunswick Hockey Club,Essendon Hockey,0,0,Draw,14,14
Round 2,U12 Mixed Shield A - 2023,13/05/2023,Brunswick Secondary College,BRU,09:30,Brunswick Hockey Club,KBH Brumbies Hockey Club,5,2,Home Win,13,13
Round 2,U14 Mixed District SE - 2023,12/05/2023,Brighton Secondary College,BTN,19:10,Bayside Cougars Hockey Club,Greater Dandenong Warriors Hockey Club,5,,Home Win,13,12
Round 2,U16 Mixed District SE - 2023,12/05/2023,Brighton Secondary College,BTN,20:20,Bayside Green,Casey Hockey Club,0,4,Away Win,11,14
Round 2,U14 Boys Shield B - 2023,12/05/2023,Camberwell Hockey Club,CAM,19:00,Camberwell Hockey Club,Knox Hockey Club,7,0,Home Win,14,11
Round 2,U14 Boys Pennant - 2023,12/05/2023,Camberwell Hockey Club,CAM,17:50,Camberwell Hockey Club,MCC Hockey Section,1,0,Home Win,15,12
Round 2,U16 Boys Shield A - 2023,12/05/2023,Camberwell Hockey Club,CAM,20:10,Camberwell Hockey Club,Waverley Hockey Club,1,5,Away Win,13,14
Round 2,U18 Mixed District SE - 2023,12/05/2023,Camberwell Hockey Club,CAM,21:20,Camberwell Hockey Club,St. Bede's Hockey Club,0,7,Away Win,15,11
Round 2,U10 Girls District Term 2 SE - 2023,13/05/2023,Camberwell Hockey Club,CAM,09:00,Camberwell Tangerine,Waverley Pumas,2,1,Home Win,10,7
Round 2,U10 Girls District Term 2 SE - 2023,13/05/2023,Camberwell Hockey Club,CAM,10:00,Waverley Panthers,Camberwell Blue,3,0,Home Win,7,9
Round 2,U10 Mixed District Term 2 East - 2023,13/05/2023,Camberwell Hockey Club,CAM,09:01,Camberwell Blue,Knox Hockey Club,4,0,Home Win,11,8
Round 2,U14 Boys Shield A - 2023,12/05/2023,Doncaster Hockey Centre,DON,19:10,Doncaster Hockey Club,MCC Hockey Section,0,8,Away Win,11,12
